"Year","Age","Triangle","Cohort","Population","Deaths" 
2002,69,1,1933,99916.45,1909
2002,69,2,1932,99599.86,1692
2002,70,1,1932,95795.96,2127
2002,70,2,1931,95564.06,1880
2002,71,1,1931,91620.85,2171
2002,71,2,1930,91468.65,1911
2002,72,1,1930,87382.03,2223
2002,72,2,1929,87159.41,1953
2002,73,1,1929,82914.19,2293
2002,73,2,1928,82634.97,2013
2002,74,1,1928,78166.94,2281
2002,74,2,1927,77718.91,2007
2002,75,1,1927,73016.65,2348
2002,75,2,1926,72388.39,2067
2002,76,1,1926,67439.63,2288
2002,76,2,1925,66569.86,2012
2002,77,1,1925,61469.41,2269
2002,77,2,1924,60378.95,1998
2002,78,1,1924,54966.85,2341
2002,78,2,1923,53609.76,2057
2002,79,1,1923,47931.2,2291
2002,79,2,1922,46310.64,2001
2002,80,1,1922,40554.99,2197
2002,80,2,1921,40211.73,1904
2002,81,1,1921,36083.3,2103
2002,81,2,1920,35665.88,1807
2002,82,1,1920,31284.36,1981
2002,82,2,1919,30398.85,1689
2002,83,1,1919,26404.24,1767
2002,83,2,1918,25591.64,1493
2002,84,1,1918,22303.88,1611
2002,84,2,1917,21857.13,1348
2002,85,1,1917,19101.16,1552
2002,85,2,1916,18974.18,1281
2002,86,1,1916,16566.79,1473
2002,86,2,1915,16636.4,1196
2002,87,1,1915,14331.3,1399
2002,87,2,1914,14341.19,1119
2002,88,1,1914,12064.45,1271
2002,88,2,1913,11910.7,1004
2002,89,1,1913,9853.94,1099
2002,89,2,1912,9657.17,856
2002,90,1,1912,7737.28,1040
2002,90,2,1911,7476.38,803
2002,91,1,1911,5806.94,764
2002,91,2,1910,5526.5,586
2002,92,1,1910,4268.61,635
2002,92,2,1909,4081.71,485
2002,93,1,1909,3108.05,509
2002,93,2,1908,3008.4,389
2002,94,1,1908,2182.96,389
2002,94,2,1907,2043.53,297
2002,95,1,1907,1463.62,258
2002,95,2,1906,1378.71,198
2002,96,1,1906,1005.69,203
2002,96,2,1905,986.68,156
2002,97,1,1905,698.67,145
2002,97,2,1904,679.67,113
2002,98,1,1904,449.22,106
2002,98,2,1903,414.78,83
2002,99,1,1903,262.77,58
2002,99,2,1902,239.76,46
2002,100,1,1902,155.05,37.89
2002,100,2,1901,146.57,30.24
2002,101,1,1901,93.84,23.67
2002,101,2,1900,91,19.65
2002,102,1,1900,53.41,15.14
2002,102,2,1899,45.75,10.29
2002,103,1,1899,26.89,7.81
2002,103,2,1898,23.94,5.62
2002,104,1,1898,14.32,4.2
2002,104,2,1897,13.72,3.4
2002,105,1,1897,7.61,2.5
2002,105,2,1896,6.75,1.85
2002,106,1,1896,3.57,1.35
2002,106,2,1895,3.19,0.94
2002,107,1,1895,1.43,0.67
2002,107,2,1894,1.08,0.47
2002,108,1,1894,0.3,0.33
2002,108,2,1893,0,0
2002,109,1,1893,0,0
2002,109,2,1892,0,0
2002,110,1,1892,0,0
2002,110,2,1891,0,0
2002,111,1,1891,0,0
2002,111,2,1890,0,0
2002,112,1,1890,0,0
2002,112,2,1889,0,0
2002,113,1,1889,0,0
2002,113,2,1888,0,0
2002,114,1,1888,0,0
2002,114,2,1887,0,0
2002,115,1,1887,0,0
2002,115,2,1886,0,0
2002,116,1,1886,0,0
2002,116,2,1885,0,0
2002,117,1,1885,0,0
2002,117,2,1884,0,0
2002,118,1,1884,0,0
2002,118,2,1883,0,0
2002,119,1,1883,0,0
2002,119,2,1882,0,0
2002,120,1,1882,0,0
2002,120,2,1881,0,0
2002,121,1,1881,0,0
2002,121,2,1880,0,0
2002,122,1,1880,0,0
2002,122,2,1879,0,0
2002,123,1,1879,0,0
2002,123,2,1878,0,0
2002,124,1,1878,0,0
2002,124,2,1877,0,0
2002,125,1,1877,0,0
2002,125,2,1876,0,0
2002,126,1,1876,0,0
2002,126,2,1875,0,0
2002,127,1,1875,0,0
2002,127,2,1874,0,0
2002,128,1,1874,0,0
2002,128,2,1873,0,0
2002,129,1,1873,0,0
2002,129,2,1872,0,0
2002,130,1,1872,0,0
2002,130,2,1871,0,0
2003,0,1,2003,358905,5578
2003,0,2,2002,351490,821
2003,1,1,2002,347710.5,234
2003,1,2,2001,344906,154
2003,2,1,2001,346554.39,156
2003,2,2,2000,348465.78,109
2003,3,1,2000,347505.47,112
2003,3,2,1999,346737.16,83
2003,4,1,1999,347706,75
2003,4,2,1998,348815.85,58
2003,5,1,1998,350062.77,69
2003,5,2,1997,351423.7,56
2003,6,1,1997,351520.23,54
2003,6,2,1996,351717.77,45
2003,7,1,1996,351701,55
2003,7,2,1995,351778.23,49
2003,8,1,1995,352152.33,53
2003,8,2,1994,352622.44,47
2003,9,1,1994,352275.68,45
2003,9,2,1993,352017.93,42
2003,10,1,1993,351688.64,51
2003,10,2,1992,351450.35,49
2003,11,1,1992,350965.59,45
2003,11,2,1991,350573.82,44
2003,12,1,1991,349823.16,55
2003,12,2,1990,349171.49,55
2003,13,1,1990,348316.75,53
2003,13,2,1989,347570.01,53
2003,14,1,1989,345799.08,77
2003,14,2,1988,344158.15,77
2003,15,1,1988,342059.14,114
2003,15,2,1987,340151.13,114
2003,16,1,1987,337868.83,154
2003,16,2,1986,335854.52,154
2003,17,1,1986,333269.31,173
2003,17,2,1985,331009.1,171
2003,18,1,1985,328867.61,216
2003,18,2,1984,327107.12,210
2003,19,1,1984,326759.11,212
2003,19,2,1983,326824.09,203
2003,20,1,1983,328191.8,238
2003,20,2,1982,329989.51,227
2003,21,1,1982,331758.18,243
2003,21,2,1981,333980.86,227
2003,22,1,1981,335660.72,219
2003,22,2,1980,337770.58,203
2003,23,1,1980,338452.81,247
2003,23,2,1979,339566.03,228
2003,24,1,1979,337428.48,245
2003,24,2,1978,335744.93,226
2003,25,1,1978,330606.99,266
2003,25,2,1977,325938.05,243
2003,26,1,1977,319679.57,220
2003,26,2,1976,313865.08,201
2003,27,1,1976,307669.2,217
2003,27,2,1975,301872.32,198
2003,28,1,1975,295801.42,225
2003,28,2,1974,290135.52,207
2003,29,1,1974,284770.05,228
2003,29,2,1973,279821.58,210
2003,30,1,1973,275353.66,243
2003,30,2,1972,271320.73,225
2003,31,1,1972,267182.15,225
2003,31,2,1971,263477.56,209
2003,32,1,1971,259213.36,229
2003,32,2,1970,255372.16,214
2003,33,1,1970,251415.89,233
2003,33,2,1969,247890.63,217
2003,34,1,1969,244873.8,238
2003,34,2,1968,242297.98,224
2003,35,1,1968,240223.12,259
2003,35,2,1967,238616.26,244
2003,36,1,1967,236978.05,240
2003,36,2,1966,235810.83,227
2003,37,1,1966,234358.81,242
2003,37,2,1965,233362.79,229
2003,38,1,1965,231899.6,272
2003,38,2,1964,230924.4,259
2003,39,1,1964,229090.81,277
2003,39,2,1963,227779.21,263
2003,40,1,1963,225505.39,339
2003,40,2,1962,223816.57,322
2003,41,1,1962,221438.55,315
2003,41,2,1961,219682.52,300
2003,42,1,1961,217391.98,362
2003,42,2,1960,215747.44,346
2003,43,1,1960,213556.99,361
2003,43,2,1959,212056.53,344
2003,44,1,1959,210256.35,366
2003,44,2,1958,209149.17,349
2003,45,1,1958,207648.44,451
2003,45,2,1957,206924.7,428
2003,46,1,1957,205482.47,521
2003,46,2,1956,204959.24,491
2003,47,1,1956,203473.43,537
2003,47,2,1955,202981.63,503
2003,48,1,1955,201260.04,550
2003,48,2,1954,200554.46,513
2003,49,1,1954,198276.28,637
2003,49,2,1953,197103.1,592
2003,50,1,1953,194208.52,738
2003,50,2,1952,192589.95,684
2003,51,1,1952,189432.93,732
2003,51,2,1951,187636.91,677
2003,52,1,1951,184464.24,859
2003,52,2,1950,182760.57,792
2003,53,1,1950,179446.65,868
2003,53,2,1949,177722.74,798
2003,54,1,1949,174252.97,929
2003,54,2,1948,172433.19,852
2003,55,1,1948,168850.38,974
2003,55,2,1947,167014.56,895
2003,56,1,1947,163340.35,1077
2003,56,2,1946,161550.13,989
2003,57,1,1946,157773.87,1088
2003,57,2,1945,155984.62,998
2003,58,1,1945,152160.53,1235
2003,58,2,1944,150469.44,1135
2003,59,1,1944,146677.91,1193
2003,59,2,1943,145120.38,1099
2003,60,1,1943,141339.41,1310
2003,60,2,1942,139864.43,1207
2003,61,1,1942,136077.69,1289
2003,61,2,1941,134681.96,1184
2003,62,1,1941,130796.58,1436
2003,62,2,1940,129411.2,1316
2003,63,1,1940,125530.01,1516
2003,63,2,1939,124349.83,1385
2003,64,1,1939,120735.25,1546
2003,64,2,1938,119913.68,1408
2003,65,1,1938,116434.82,1626
2003,65,2,1937,115834.96,1471
2003,66,1,1937,112389.08,1662
2003,66,2,1936,111910.21,1496
2003,67,1,1936,108410.52,1740
2003,67,2,1935,107965.84,1559
2003,68,1,1935,104377.51,1922
2003,68,2,1934,104060.17,1712
2003,69,1,1934,100353.11,1868
2003,69,2,1933,100016.05,1658
2003,70,1,1933,96123.45,2141
2003,70,2,1932,95780.86,1892
2003,71,1,1932,91758.96,2138
2003,71,2,1931,91513.06,1884
2003,72,1,1931,87491.35,2256
2003,72,2,1930,87334.65,1981
2003,73,1,1930,83087.03,2382
2003,73,2,1929,82913.41,2093
2003,74,1,1929,78540.19,2364
2003,74,2,1928,78340.97,2081
2003,75,1,1928,73721.44,2479
2003,75,2,1927,73363.91,2181
2003,76,1,1927,68557.15,2390
2003,76,2,1926,68033.39,2102
2003,77,1,1926,63067.63,2367
2003,77,2,1925,62288.86,2085
2003,78,1,1925,57031.91,2481
2003,78,2,1924,56039.95,2180
2003,79,1,1924,50516.35,2391
2003,79,2,1923,49261.76,2089
2003,80,1,1923,40479.14,2421
2003,80,2,1922,40605.25,2098
2003,81,1,1922,36377.99,2275
2003,81,2,1921,36204.73,1956
2003,82,1,1921,32157.8,2123
2003,82,2,1920,31877.88,1811
2003,83,1,1920,27653.86,2016
2003,83,2,1919,26942.85,1702
2003,84,1,1919,23112.74,1796
2003,84,2,1918,22487.64,1503
2003,85,1,1918,19285.88,1660
2003,85,2,1917,18957.13,1370
2003,86,1,1917,16303.66,1480
2003,86,2,1916,16220.18,1200
2003,87,1,1916,13960.79,1425
2003,87,2,1915,14041.4,1140
2003,88,1,1915,11889.3,1359
2003,88,2,1914,11951.19,1074
2003,89,1,1914,9854.95,1251
2003,89,2,1913,9807.7,975
2003,90,1,1913,7890.44,1054
2003,90,2,1912,7761.17,813
2003,91,1,1912,6076.28,918
2003,91,2,1911,5909.38,705
2003,92,1,1911,4476.94,726
2003,92,2,1910,4305.5,556
2003,93,1,1910,3207.11,555
2003,93,2,1909,3087.71,423
2003,94,1,1909,2289.55,414
2003,94,2,1908,2230.4,316
2003,95,1,1908,1574.46,331
2003,95,2,1907,1488.53,254
2003,96,1,1907,1024.62,213
2003,96,2,1906,977.71,163
2003,97,1,1906,691.69,152
2003,97,2,1905,685.68,117
2003,98,1,1905,467.67,121
2003,98,2,1904,460.67,94
2003,99,1,1904,285.22,89
2003,99,2,1903,273.78,70
2003,100,1,1903,163.28,41.35
2003,100,2,1902,155.87,33.09
2003,101,1,1902,97.44,26.04
2003,101,2,1901,92.66,20.56
2003,102,1,1901,57.62,15.93
2003,102,2,1900,56.22,13.09
2003,103,1,1900,32.03,9.98
2003,103,2,1899,27.66,6.72
2003,104,1,1899,15.73,5.05
2003,104,2,1898,14.12,3.6
2003,105,1,1898,8.1,2.66
2003,105,2,1897,7.82,2.14
2003,106,1,1897,4.04,1.56
2003,106,2,1896,3.55,1.15
2003,107,1,1896,1.71,0.83
2003,107,2,1895,1.58,0.57
2003,108,1,1895,0.5,0.41
2003,108,2,1894,0.28,0.28
2003,109,1,1894,0,0
2003,109,2,1893,0,0
2003,110,1,1893,0,0
2003,110,2,1892,0,0
2003,111,1,1892,0,0
2003,111,2,1891,0,0
2003,112,1,1891,0,0
2003,112,2,1890,0,0
2003,113,1,1890,0,0
2003,113,2,1889,0,0
2003,114,1,1889,0,0
2003,114,2,1888,0,0
2003,115,1,1888,0,0
2003,115,2,1887,0,0
2003,116,1,1887,0,0
2003,116,2,1886,0,0
2003,117,1,1886,0,0
2003,117,2,1885,0,0
2003,118,1,1885,0,0
2003,118,2,1884,0,0
2003,119,1,1884,0,0
2003,119,2,1883,0,0
2003,120,1,1883,0,0
2003,120,2,1882,0,0
2003,121,1,1882,0,0
2003,121,2,1881,0,0
2003,122,1,1881,0,0
2003,122,2,1880,0,0
2003,123,1,1880,0,0
2003,123,2,1879,0,0
2003,124,1,1879,0,0
2003,124,2,1878,0,0
2003,125,1,1878,0,0
2003,125,2,1877,0,0
2003,126,1,1877,0,0
2003,126,2,1876,0,0
2003,127,1,1876,0,0
2003,127,2,1875,0,0
2003,128,1,1875,0,0
2003,128,2,1874,0,0
2003,129,1,1874,0,0
2003,129,2,1873,0,0
2003,130,1,1873,0,0
2003,130,2,1872,0,0
2004,0,1,2004,378605,5150
2004,0,2,2003,353327,757
2004,1,1,2003,351434.5,207
2004,1,2,2002,350435,136
2004,2,1,2002,347397.5,144
2004,2,2,2001,344596,100
2004,3,1,2001,346332.39,104
2004,3,2,2000,348244.78,76
2004,4,1,2000,347343.47,80
2004,4,2,1999,346579.16,61
2004,5,1,1999,347581,57
2004,5,2,1998,348688.85,45
2004,6,1,1998,349951.77,64
2004,6,2,1997,351313.7,54
2004,7,1,1997,351418.23,48
2004,7,2,1996,351617.77,41
2004,8,1,1996,351606.5,45
2004,8,2,1995,351676.23,40
2004,9,1,1995,352062.33,46
2004,9,2,1994,352530.44,42
2004,10,1,1994,352184.18,48
2004,10,2,1993,351924.93,45
2004,11,1,1993,351594.14,51
2004,11,2,1992,351356.35,48
2004,12,1,1992,350860.59,63
2004,12,2,1991,350474.82,62
2004,13,1,1991,349705.66,65
2004,13,2,1990,349063.49,65
2004,14,1,1990,348176.75,85
2004,14,2,1989,347440.01,85
2004,15,1,1989,345604.08,114
2004,15,2,1988,343967.15,114
2004,16,1,1988,341793.64,150
2004,16,2,1987,339883.13,149
2004,17,1,1987,337548.83,166
2004,17,2,1986,335527.52,164
2004,18,1,1986,332902.81,186
2004,18,2,1985,330622.1,180
2004,19,1,1985,328460.61,214
2004,19,2,1984,326685.12,206
2004,20,1,1984,326322.11,228
2004,20,2,1983,326383.09,218
2004,21,1,1983,327745.3,207
2004,21,2,1982,329519.51,194
2004,22,1,1982,331320.18,238
2004,22,2,1981,333534.86,220
2004,23,1,1981,335211.72,230
2004,23,2,1980,337320.58,212
2004,24,1,1980,337987.81,246
2004,24,2,1979,339093.03,226
2004,25,1,1979,336950.48,240
2004,25,2,1978,335252.93,219
2004,26,1,1978,330145.49,238
2004,26,2,1977,325475.05,218
2004,27,1,1977,319256.57,209
2004,27,2,1976,313447.08,191
2004,28,1,1976,307266.2,188
2004,28,2,1975,301449.32,173
2004,29,1,1975,295397.92,196
2004,29,2,1974,289700.52,181
2004,30,1,1974,284338.05,229
2004,30,2,1973,279368.58,212
2004,31,1,1973,274921.16,200
2004,31,2,1972,270870.73,185
2004,32,1,1972,266765.65,208
2004,32,2,1971,263039.56,194
2004,33,1,1971,258779.86,226
2004,33,2,1970,254925.16,211
2004,34,1,1970,250969.89,224
2004,34,2,1969,247435.63,210
2004,35,1,1969,244404.8,245
2004,35,2,1968,241814.98,231
2004,36,1,1968,239750.12,229
2004,36,2,1967,238132.26,216
2004,37,1,1967,236523.55,224
2004,37,2,1966,235341.83,211
2004,38,1,1966,233875.31,256
2004,38,2,1965,232861.79,242
2004,39,1,1965,231383.6,254
2004,39,2,1964,230388.4,241
2004,40,1,1964,228522.31,293
2004,40,2,1963,227177.21,280
2004,41,1,1963,224890.89,309
2004,41,2,1962,223179.57,295
2004,42,1,1962,220796.05,328
2004,42,2,1961,219020.52,313
2004,43,1,1961,216712.48,339
2004,43,2,1960,215040.44,323
2004,44,1,1960,212851.99,379
2004,44,2,1959,211346.53,360
2004,45,1,1959,209458.85,440
2004,45,2,1958,208349.17,418
2004,46,1,1958,206746.94,439
2004,46,2,1957,205975.7,413
2004,47,1,1957,204504.47,516
2004,47,2,1956,203931.24,485
2004,48,1,1956,202423.93,564
2004,48,2,1955,201928.63,527
2004,49,1,1955,200121.54,604
2004,49,2,1954,199404.46,563
2004,50,1,1954,196974.78,718
2004,50,2,1953,195773.1,665
2004,51,1,1953,192819.52,694
2004,51,2,1952,191173.95,643
2004,52,1,1952,187950.43,794
2004,52,2,1951,186100.91,731
2004,53,1,1951,182843.74,850
2004,53,2,1950,181100.57,783
2004,54,1,1950,177724.15,942
2004,54,2,1949,175995.74,865
2004,55,1,1949,172427.97,960
2004,55,2,1948,170607.19,882
2004,56,1,1948,166909.38,1034
2004,56,2,1947,165042.56,949
2004,57,1,1947,161287.85,1080
2004,57,2,1946,159473.13,991
2004,58,1,1946,155588.37,1150
2004,58,2,1945,153751.62,1057
2004,59,1,1945,149861.03,1210
2004,59,2,1944,148141.44,1114
2004,60,1,1944,144256.91,1330
2004,60,2,1943,142711.38,1225
2004,61,1,1943,138873.91,1205
2004,61,2,1942,137368.43,1107
2004,62,1,1942,133532.19,1373
2004,62,2,1941,132061.96,1259
2004,63,1,1941,128045.08,1414
2004,63,2,1940,126579.2,1292
2004,64,1,1940,122654.51,1535
2004,64,2,1939,121418.83,1397
2004,65,1,1939,117727.75,1598
2004,65,2,1938,116879.68,1446
2004,66,1,1938,113366.82,1558
2004,66,2,1937,112701.96,1402
2004,67,1,1937,109243.08,1661
2004,67,2,1936,108674.21,1488
2004,68,1,1936,105051.02,1761
2004,68,2,1935,104484.84,1569
2004,69,1,1935,100881.51,1841
2004,69,2,1934,100480.17,1633
2004,70,1,1934,96649.61,1997
2004,70,2,1933,96217.05,1765
2004,71,1,1933,92213.45,2017
2004,71,2,1932,91750.86,1776
2004,72,1,1932,87718.46,2175
2004,72,2,1931,87373.06,1911
2004,73,1,1931,83211.35,2290
2004,73,2,1930,82971.65,2011
2004,74,1,1930,78692.03,2310
2004,74,2,1929,78456.41,2033
2004,75,1,1929,74069.69,2347
2004,75,2,1928,73780.97,2065
2004,76,1,1928,69223.44,2344
2004,76,2,1927,68792.91,2062
2004,77,1,1927,64121.15,2331
2004,77,2,1926,63564.39,2053
2004,78,1,1926,58561.13,2402
2004,78,2,1925,57722.86,2112
2004,79,1,1925,52519.91,2335
2004,79,2,1924,51468.95,2040
2004,80,1,1924,43753.99,2250
2004,80,2,1923,40030.03,1951
2004,81,1,1923,36188.14,2251
2004,81,2,1922,36232.25,1935
2004,82,1,1922,32299.49,2139
2004,82,2,1921,32125.73,1824
2004,83,1,1921,28328.8,2006
2004,83,2,1920,28050.88,1695
2004,84,1,1920,24121.36,1863
2004,84,2,1919,23444.85,1558
2004,85,1,1919,19924.24,1651
2004,85,2,1918,19324.64,1363
2004,86,1,1918,16443.38,1457
2004,86,2,1917,16107.13,1182
2004,87,1,1917,13721.66,1345
2004,87,2,1916,13595.18,1077
2004,88,1,1916,11529.79,1267
2004,88,2,1915,11542.4,1001
2004,89,1,1915,9648.8,1116
2004,89,2,1914,9626.19,870
2004,90,1,1914,7858.45,1060
2004,90,2,1913,7778.7,818
2004,91,1,1913,6164.44,862
2004,91,2,1912,6030.17,662
2004,92,1,1912,4648.28,720
2004,92,2,1911,4478.38,550
2004,93,1,1911,3343.44,573
2004,93,2,1910,3194.5,436
2004,94,1,1910,2344.61,418
2004,94,2,1909,2250.71,320
2004,95,1,1909,1630.55,329
2004,95,2,1908,1583.4,253
2004,96,1,1908,1087.46,230
2004,96,2,1907,1021.53,177
2004,97,1,1907,701.62,133
2004,97,2,1906,662.71,104
2004,98,1,1906,459.69,111
2004,98,2,1905,447.68,87
2004,99,1,1905,289.67,74
2004,99,2,1904,277.67,59
2004,100,1,1904,172.36,47.58
2004,100,2,1903,162.42,36.36
2004,101,1,1903,100,28.77
2004,101,2,1902,96.74,22.8
2004,102,1,1902,58.1,17.77
2004,102,2,1901,56.18,13.9
2004,103,1,1901,33.37,10.67
2004,103,2,1900,33.15,8.69
2004,104,1,1900,17.98,6.58
2004,104,2,1899,15.89,4.39
2004,105,1,1899,8.52,3.27
2004,105,2,1898,7.86,2.32
2004,106,1,1898,4.15,1.7
2004,106,2,1897,4.11,1.36
2004,107,1,1897,1.81,0.99
2004,107,2,1896,1.58,0.72
2004,108,1,1896,0.55,0.51
2004,108,2,1895,0.6,0.35
2004,109,1,1895,0.13,0.25
2004,109,2,1894,0,0
2004,110,1,1894,0,0
2004,110,2,1893,0,0
2004,111,1,1893,0,0
2004,111,2,1892,0,0
2004,112,1,1892,0,0
2004,112,2,1891,0,0
2004,113,1,1891,0,0
2004,113,2,1890,0,0
2004,114,1,1890,0,0
2004,114,2,1889,0,0
2004,115,1,1889,0,0
2004,115,2,1888,0,0
2004,116,1,1888,0,0
2004,116,2,1887,0,0
2004,117,1,1887,0,0
2004,117,2,1886,0,0
2004,118,1,1886,0,0
2004,118,2,1885,0,0
2004,119,1,1885,0,0
2004,119,2,1884,0,0
2004,120,1,1884,0,0
2004,120,2,1883,0,0
2004,121,1,1883,0,0
2004,121,2,1882,0,0
2004,122,1,1882,0,0
2004,122,2,1881,0,0
2004,123,1,1881,0,0
2004,123,2,1880,0,0
2004,124,1,1880,0,0
2004,124,2,1879,0,0
2004,125,1,1879,0,0
2004,125,2,1878,0,0
2004,126,1,1878,0,0
2004,126,2,1877,0,0
2004,127,1,1877,0,0
2004,127,2,1876,0,0
2004,128,1,1876,0,0
2004,128,2,1875,0,0
2004,129,1,1875,0,0
2004,129,2,1874,0,0
2004,130,1,1874,0,0
2004,130,2,1873,0,0
2005,0,1,2005,366242,4725
2005,0,2,2004,373455,695
2005,1,1,2004,362496.5,197
2005,1,2,2003,352363,130
2005,2,1,2003,351152,120
2005,2,2,2002,350155,84
2005,3,1,2002,347199,88
2005,3,2,2001,344392,65
2005,4,1,2001,346181.39,69
2005,4,2,2000,348088.78,53
2005,5,1,2000,347220.97,67
2005,5,2,1999,346461.16,55
2005,6,1,1999,347466,65
2005,6,2,1998,348579.85,54
2005,7,1,1998,349843.77,57
2005,7,2,1997,351211.7,50
2005,8,1,1997,351325.23,48
2005,8,2,1996,351531.77,43
2005,9,1,1996,351515.5,51
2005,9,2,1995,351590.23,48
2005,10,1,1995,351969.83,45
2005,10,2,1994,352440.44,43
2005,11,1,1994,352085.18,58
2005,11,2,1993,351828.93,56
2005,12,1,1993,351486.64,46
2005,12,2,1992,351245.35,45
2005,13,1,1992,350739.09,71
2005,13,2,1991,350347.82,70
2005,14,1,1991,349549.16,93
2005,14,2,1990,348913.49,93
2005,15,1,1990,347984.75,92
2005,15,2,1989,347241.01,92
2005,16,1,1989,345358.58,135
2005,16,2,1988,343703.15,135
2005,17,1,1988,341485.14,167
2005,17,2,1987,339568.13,166
2005,18,1,1987,337189.83,206
2005,18,2,1986,335177.52,200
2005,19,1,1986,332494.31,226
2005,19,2,1985,330228.1,217
2005,20,1,1985,328021.11,232
2005,20,2,1984,326251.12,220
2005,21,1,1984,325898.11,207
2005,21,2,1983,325958.09,193
2005,22,1,1983,327325.8,215
2005,22,2,1982,329087.51,201
2005,23,1,1982,330870.68,249
2005,23,2,1981,333084.86,230
2005,24,1,1981,334752.22,231
2005,24,2,1980,336862.58,213
2005,25,1,1980,337528.81,239
2005,25,2,1979,338627.03,219
2005,26,1,1979,336495.48,233
2005,26,2,1978,334795.93,213
2005,27,1,1978,329716.49,215
2005,27,2,1977,325048.05,198
2005,28,1,1977,318859.57,216
2005,28,2,1976,313068.08,199
2005,29,1,1976,306872.2,221
2005,29,2,1975,301080.32,205
2005,30,1,1975,294973.42,236
2005,30,2,1974,289290.52,219
2005,31,1,1974,283928.55,185
2005,31,2,1973,278956.58,171
2005,32,1,1973,274533.16,211
2005,32,2,1972,270477.73,197
2005,33,1,1972,266347.65,220
2005,33,2,1971,262619.56,205
2005,34,1,1971,258355.86,206
2005,34,2,1970,254490.16,193
2005,35,1,1970,250526.39,240
2005,35,2,1969,246980.63,225
2005,36,1,1969,243944.8,233
2005,36,2,1968,241354.98,221
2005,37,1,1968,239296.12,246
2005,37,2,1967,237692.26,234
2005,38,1,1967,236063.05,218
2005,38,2,1966,234874.83,207
2005,39,1,1966,233404.31,237
2005,39,2,1965,232365.79,225
2005,40,1,1965,230861.6,285
2005,40,2,1964,229854.4,272
2005,41,1,1964,227939.81,304
2005,41,2,1963,226588.21,291
2005,42,1,1963,224275.39,318
2005,42,2,1962,222556.57,303
2005,43,1,1962,220149.55,340
2005,43,2,1961,218368.52,323
2005,44,1,1961,216010.98,379
2005,44,2,1960,214338.44,362
2005,45,1,1960,212045.99,455
2005,45,2,1959,210546.53,431
2005,46,1,1959,208606.85,419
2005,46,2,1958,207492.17,394
2005,47,1,1958,205833.94,508
2005,47,2,1957,205046.7,477
2005,48,1,1957,203461.47,567
2005,48,2,1956,202882.24,529
2005,49,1,1956,201291.93,609
2005,49,2,1955,200797.63,567
2005,50,1,1955,198849.04,707
2005,50,2,1954,198123.46,656
2005,51,1,1954,195604.28,728
2005,51,2,1953,194414.1,673
2005,52,1,1953,191372.02,795
2005,52,2,1952,189736.95,734
2005,53,1,1952,186371.93,847
2005,53,2,1951,184519.91,779
2005,54,1,1951,181145.74,898
2005,54,2,1950,179375.57,825
2005,55,1,1950,175904.15,995
2005,55,2,1949,174170.74,913
2005,56,1,1949,170502.47,1027
2005,56,2,1948,168691.19,944
2005,57,1,1948,164882.88,1084
2005,57,2,1947,163013.56,995
2005,58,1,1947,159164.35,1112
2005,58,2,1946,157332.13,1022
2005,59,1,1946,153358.37,1171
2005,59,2,1945,151484.62,1078
2005,60,1,1945,147423.03,1366
2005,60,2,1944,145697.44,1258
2005,61,1,1944,141732.91,1366
2005,61,2,1943,140281.38,1255
2005,62,1,1943,136339.91,1347
2005,62,2,1942,134888.43,1235
2005,63,1,1942,130872.69,1419
2005,63,2,1941,129388.96,1297
2005,64,1,1941,125228.08,1526
2005,64,2,1940,123752.2,1388
2005,65,1,1940,119647.01,1651
2005,65,2,1939,118423.83,1494
2005,66,1,1939,114670.25,1628
2005,66,2,1938,113875.68,1465
2005,67,1,1938,110273.82,1677
2005,67,2,1937,109638.96,1502
2005,68,1,1937,106019.58,1708
2005,68,2,1936,105425.21,1523
2005,69,1,1936,101668.02,1850
2005,69,2,1935,101074.84,1641
2005,70,1,1935,97247.01,2026
2005,70,2,1934,96850.17,1790
2005,71,1,1934,92884.11,1961
2005,71,2,1933,92435.05,1727
2005,72,1,1933,88366.45,2021
2005,72,2,1932,87799.86,1775
2005,73,1,1932,83613.96,2242
2005,73,2,1931,83172.06,1969
2005,74,1,1931,78914.35,2301
2005,74,2,1930,78650.65,2025
2005,75,1,1930,74329.03,2322
2005,75,2,1929,74076.41,2044
2005,76,1,1929,69687.19,2308
2005,76,2,1928,69371.97,2030
2005,77,1,1928,64841.44,2338
2005,77,2,1927,64399.91,2059
2005,78,1,1927,59679.65,2379
2005,78,2,1926,59109.39,2091
2005,79,1,1926,54141.63,2302
2005,79,2,1925,53275.86,2011
2005,80,1,1925,48243.41,2258
2005,80,2,1924,47178.95,1957
2005,81,1,1924,39577.49,2204
2005,81,2,1923,35828.03,1895
2005,82,1,1923,32106.14,2204
2005,82,2,1922,32158.25,1879
2005,83,1,1922,28433.99,2021
2005,83,2,1921,28295.73,1707
2005,84,1,1921,24738.8,1917
2005,84,2,1920,24492.88,1604
2005,85,1,1920,20834.36,1765
2005,85,2,1919,20235.85,1456
2005,86,1,1919,17008.24,1563
2005,86,2,1918,16504.64,1268
2005,87,1,1918,13851.88,1391
2005,87,2,1917,13580.13,1113
2005,88,1,1917,11372.16,1233
2005,88,2,1916,11251.18,974
2005,89,1,1916,9422.29,1102
2005,89,2,1915,9425.4,858
2005,90,1,1915,7745.3,1001
2005,90,2,1914,7696.19,773
2005,91,1,1914,6180.95,859
