"Year","Age","Triangle","Cohort","Population","Deaths" 
2002,57,1,1945,167076.85,560
2002,57,2,1944,164982.18,525
2002,58,1,1944,162113.14,572
2002,58,2,1943,160304.09,535
2002,59,1,1943,157697.99,623
2002,59,2,1942,156206.89,580
2002,60,1,1942,153706.83,621
2002,60,2,1941,152365.77,579
2002,61,1,1941,149858.91,671
2002,61,2,1940,148555.05,624
2002,62,1,1940,146148.21,733
2002,62,2,1939,145047.37,682
2002,63,1,1939,142845.85,761
2002,63,2,1938,142030.33,704
2002,64,1,1938,140042.86,786
2002,64,2,1937,139486.39,727
2002,65,1,1937,137562.41,827
2002,65,2,1936,137130.42,765
2002,66,1,1936,135124.66,891
2002,66,2,1935,134707.9,824
2002,67,1,1935,132692.56,947
2002,67,2,1934,132376.22,875
2002,68,1,1934,130256.79,1031
2002,68,2,1933,129963.37,951
2002,69,1,1933,127704.36,1149
2002,69,2,1932,127456.36,1060
2002,70,1,1932,125016.13,1217
2002,70,2,1931,124756.9,1121
2002,71,1,1931,122059.74,1344
2002,71,2,1930,121719.58,1236
2002,72,1,1930,118787.14,1431
2002,72,2,1929,118401.7,1311
2002,73,1,1929,115166.06,1519
2002,73,2,1928,114633.42,1392
2002,74,1,1928,111032.19,1645
2002,74,2,1927,110326.96,1504
2002,75,1,1927,106357.14,1720
2002,75,2,1926,105458.32,1567
2002,76,1,1926,101097.85,1758
2002,76,2,1925,99900.39,1596
2002,77,1,1925,95116.02,1860
2002,77,2,1924,93613.65,1686
2002,78,1,1924,88314.3,2036
2002,78,2,1923,86537.96,1837
2002,79,1,1923,80710.64,2070
2002,79,2,1922,78576.33,1856
2002,80,1,1922,66976.9,2209
2002,80,2,1921,66635.4,1967
2002,81,1,1921,62367.27,2217
2002,81,2,1920,62024.15,1958
2002,82,1,1920,56957.49,2293
2002,82,2,1919,55861.84,2013
2002,83,1,1919,50549.88,2277
2002,83,2,1918,49236.93,1986
2002,84,1,1918,44926.76,2131
2002,84,2,1917,44447.59,1845
2002,85,1,1917,40776.42,2199
2002,85,2,1916,40832.25,1882
2002,86,1,1916,37300.47,2239
2002,86,2,1915,37545.69,1895
2002,87,1,1915,33781.39,2247
2002,87,2,1914,33789.09,1877
2002,88,1,1914,29655.44,2232
2002,88,2,1913,29238.79,1840
2002,89,1,1913,25045.44,2110
2002,89,2,1912,24404.1,1712
2002,90,1,1912,20369.98,1995
2002,90,2,1911,19645.86,1598
2002,91,1,1911,16167.4,1615
2002,91,2,1910,15563.95,1277
2002,92,1,1910,12534.66,1493
2002,92,2,1909,11946.36,1164
2002,93,1,1909,9362.54,1182
2002,93,2,1908,8849.71,907
2002,94,1,1908,6907.04,968
2002,94,2,1907,6604.37,733
2002,95,1,1907,4968.87,755
2002,95,2,1906,4630.37,564
2002,96,1,1906,3415.79,547
2002,96,2,1905,3168.2,403
2002,97,1,1905,2363.29,432
2002,97,2,1904,2274.38,313
2002,98,1,1904,1621,310
2002,98,2,1903,1502.63,222
2002,99,1,1903,1020.9,233
2002,99,2,1902,925.16,164
2002,100,1,1902,609.11,136.63
2002,100,2,1901,566.19,109.14
2002,101,1,1901,373.53,87.21
2002,101,2,1900,364.79,74.79
2002,102,1,1900,219.68,58.69
2002,102,2,1899,190.8,41.45
2002,103,1,1899,112.17,31.94
2002,103,2,1898,97.36,22.38
2002,104,1,1898,59.37,16.95
2002,104,2,1897,57.81,14.05
2002,105,1,1897,33.52,10.46
2002,105,2,1896,31.29,8.02
2002,106,1,1896,17.08,5.87
2002,106,2,1895,15.04,4.16
2002,107,1,1895,7.88,3
2002,107,2,1894,6.98,2.1
2002,108,1,1894,3.46,1.49
2002,108,2,1893,3.09,1.06
2002,109,1,1893,1.34,0.74
2002,109,2,1892,1.16,0.52
2002,110,1,1892,0.32,0.36
2002,110,2,1891,0,0
2002,111,1,1891,0,0
2002,111,2,1890,0,0
2002,112,1,1890,0,0
2002,112,2,1889,0,0
2002,113,1,1889,0,0
2002,113,2,1888,0,0
2002,114,1,1888,0,0
2002,114,2,1887,0,0
2002,115,1,1887,0,0
2002,115,2,1886,0,0
2002,116,1,1886,0,0
2002,116,2,1885,0,0
2002,117,1,1885,0,0
2002,117,2,1884,0,0
2002,118,1,1884,0,0
2002,118,2,1883,0,0
2002,119,1,1883,0,0
2002,119,2,1882,0,0
2002,120,1,1882,0,0
2002,120,2,1881,0,0
2002,121,1,1881,0,0
2002,121,2,1880,0,0
2002,122,1,1880,0,0
2002,122,2,1879,0,0
2002,123,1,1879,0,0
2002,123,2,1878,0,0
2002,124,1,1878,0,0
2002,124,2,1877,0,0
2002,125,1,1877,0,0
2002,125,2,1876,0,0
2002,126,1,1876,0,0
2002,126,2,1875,0,0
2002,127,1,1875,0,0
2002,127,2,1874,0,0
2002,128,1,1874,0,0
2002,128,2,1873,0,0
2002,129,1,1873,0,0
2002,129,2,1872,0,0
2002,130,1,1872,0,0
2002,130,2,1871,0,0
2003,0,1,2003,339046,4384
2003,0,2,2002,333009,719
2003,1,1,2002,329514.5,215
2003,1,2,2001,326891,152
2003,2,1,2001,330056.55,119
2003,2,2,2000,333462.11,88
2003,3,1,2000,333396.09,86
2003,3,2,1999,333483.06,65
2003,4,1,1999,334791.04,61
2003,4,2,1998,336212.01,48
2003,5,1,1998,337594.23,46
2003,5,2,1997,339062.46,38
2003,6,1,1997,339299.53,39
2003,6,2,1996,339607.6,33
2003,7,1,1996,339676.21,42
2003,7,2,1995,339813.83,36
2003,8,1,1995,340239.08,31
2003,8,2,1994,340727.34,27
2003,9,1,1994,340450.32,34
2003,9,2,1993,340229.3,29
2003,10,1,1993,339946.11,38
2003,10,2,1992,339725.92,34
2003,11,1,1992,339300.03,33
2003,11,2,1991,338937.14,29
2003,12,1,1991,338359.59,44
2003,12,2,1990,337851.03,40
2003,13,1,1990,337164.32,40
2003,13,2,1989,336554.6,37
2003,14,1,1989,334953.38,54
2003,14,2,1988,333439.17,50
2003,15,1,1988,331583.46,75
2003,15,2,1987,329846.76,69
2003,16,1,1987,327887.13,73
2003,16,2,1986,326064.5,68
2003,17,1,1986,323848.33,78
2003,17,2,1985,321773.16,73
2003,18,1,1985,320073.13,72
2003,18,2,1984,318514.1,68
2003,19,1,1984,318671.27,70
2003,19,2,1983,318963.44,67
2003,20,1,1983,320846.48,87
2003,20,2,1982,322878.52,82
2003,21,1,1982,325182.68,84
2003,21,2,1981,327648.83,80
2003,22,1,1981,329855.75,78
2003,22,2,1980,332216.67,74
2003,23,1,1980,333436.84,80
2003,23,2,1979,334807,76
2003,24,1,1979,333126.21,91
2003,24,2,1978,331607.43,86
2003,25,1,1978,326890.09,96
2003,25,2,1977,322348.75,90
2003,26,1,1977,316497.13,87
2003,26,2,1976,310816.51,81
2003,27,1,1976,304987.88,87
2003,27,2,1975,299320.25,80
2003,28,1,1975,293603.08,106
2003,28,2,1974,288062.91,97
2003,29,1,1974,283020.07,97
2003,29,2,1973,278164.24,90
2003,30,1,1973,273986.57,108
2003,30,2,1972,269998.9,100
2003,31,1,1972,266134.58,111
2003,31,2,1971,262474.25,104
2003,32,1,1971,258489.68,120
2003,32,2,1970,254721.1,112
2003,33,1,1970,251057.87,121
2003,33,2,1969,247619.65,113
2003,34,1,1969,244881.13,130
2003,34,2,1968,242378.62,123
2003,35,1,1968,240615.47,129
2003,35,2,1967,239097.33,122
2003,36,1,1967,237795.33,126
2003,36,2,1966,236733.34,118
2003,37,1,1966,235571.28,128
2003,37,2,1965,234647.22,120
2003,38,1,1965,233597.77,156
2003,38,2,1964,232815.31,147
2003,39,1,1964,231734.95,175
2003,39,2,1963,230964.59,163
2003,40,1,1963,229840.25,184
2003,40,2,1962,229049.91,171
2003,41,1,1962,227959.8,184
2003,41,2,1961,227212.68,172
2003,42,1,1961,226192.81,201
2003,42,2,1960,225532.93,188
2003,43,1,1960,224462.48,235
2003,43,2,1959,223799.04,219
2003,44,1,1959,222606.55,267
2003,44,2,1958,221882.06,249
2003,45,1,1958,220559.68,268
2003,45,2,1957,219738.31,252
2003,46,1,1957,218322.24,306
2003,46,2,1956,217447.18,289
2003,47,1,1956,215960.79,291
2003,47,2,1955,215040.4,277
2003,48,1,1955,213362.67,326
2003,48,2,1954,212273.94,312
2003,49,1,1954,210192.56,375
2003,49,2,1953,208782.17,359
2003,50,1,1953,206294.58,392
2003,50,2,1952,204541.98,376
2003,51,1,1952,201853.58,404
2003,51,2,1951,199929.18,388
2003,52,1,1951,197180.05,455
2003,52,2,1950,195254.93,436
2003,53,1,1950,192362.97,512
2003,53,2,1949,190397.02,490
2003,54,1,1949,187348.38,510
2003,54,2,1948,185275.74,486
2003,55,1,1948,182125.11,524
2003,55,2,1947,179958.48,498
2003,56,1,1947,176752.68,570
2003,56,2,1946,174581.88,537
2003,57,1,1946,171330.7,554
2003,57,2,1945,169136.51,520
2003,58,1,1945,165948.35,645
2003,58,2,1944,163885.18,605
2003,59,1,1944,160913.64,640
2003,59,2,1943,159146.09,599
2003,60,1,1943,156478.99,638
2003,60,2,1942,155005.89,595
2003,61,1,1942,152454.33,664
2003,61,2,1941,151115.77,618
2003,62,1,1941,148536.41,670
2003,62,2,1940,147198.05,623
2003,63,1,1940,144722.21,793
2003,63,2,1939,143604.37,735
2003,64,1,1939,141332.85,804
2003,64,2,1938,140540.33,744
2003,65,1,1938,138467.86,858
2003,65,2,1937,137932.39,793
2003,66,1,1937,135879.41,926
2003,66,2,1936,135474.42,855
2003,67,1,1936,133336.66,956
2003,67,2,1935,132936.9,883
2003,68,1,1935,130763.56,1079
2003,68,2,1934,130470.22,997
2003,69,1,1934,128167.29,1085
2003,69,2,1933,127863.37,1002
2003,70,1,1933,125445.86,1246
2003,70,2,1932,125179.36,1149
2003,71,1,1932,122552.13,1324
2003,71,2,1931,122291.9,1218
2003,72,1,1931,119405.74,1432
2003,72,2,1930,119052.58,1315
2003,73,1,1930,115916.14,1613
2003,73,2,1929,115571.7,1477
2003,74,1,1929,112075.56,1684
2003,74,2,1928,111596.42,1540
2003,75,1,1928,107748.69,1823
2003,75,2,1927,107102.96,1662
2003,76,1,1927,102932.14,1880
2003,76,2,1926,102133.32,1710
2003,77,1,1926,97530.35,1993
2003,77,2,1925,96444.39,1807
2003,78,1,1925,91329.02,2072
2003,78,2,1924,89891.65,1871
2003,79,1,1924,84339.8,2199
2003,79,2,1923,82630.96,1972
2003,80,1,1923,66723.87,2339
2003,80,2,1922,67076.41,2083
2003,81,1,1922,62693.9,2327
2003,81,2,1921,62451.4,2057
2003,82,1,1921,58023.77,2415
2003,82,2,1920,57773.15,2120
2003,83,1,1920,52529.49,2484
2003,83,2,1919,51571.84,2166
2003,84,1,1919,46251.88,2336
2003,84,2,1918,45119.93,2022
2003,85,1,1918,40759.26,2316
2003,85,2,1917,40403.59,1983
2003,86,1,1917,36587.92,2314
2003,86,2,1916,36711.25,1956
2003,87,1,1916,33099.47,2347
2003,87,2,1915,33403.69,1960
2003,88,1,1915,29586.39,2366
2003,88,2,1914,29680.09,1951
2003,89,1,1914,25559.94,2336
2003,89,2,1913,25288.79,1898
2003,90,1,1913,21193.44,2126
2003,90,2,1912,20697.1,1701
2003,91,1,1912,16973.98,1876
2003,91,2,1911,16432.86,1481
2003,92,1,1911,13230.9,1648
2003,92,2,1910,12793.95,1284
2003,93,1,1910,10032.16,1362
2003,93,2,1909,9600.36,1046
2003,94,1,1909,7339.04,1125
2003,94,2,1908,6974.71,851
2003,95,1,1908,5290.04,883
2003,95,2,1907,5116.37,660
2003,96,1,1907,3723.87,718
2003,96,2,1906,3519.37,528
2003,97,1,1906,2491.29,471
2003,97,2,1905,2333.2,342
2003,98,1,1905,1696.79,348
2003,98,2,1904,1651.38,249
2003,99,1,1904,1119,302
2003,99,2,1903,1047.63,212
2003,100,1,1903,665.8,163.02
2003,100,2,1902,624.53,128.56
2003,101,1,1902,392.5,102.89
2003,101,2,1901,369.84,80.82
2003,102,1,1901,233.41,63.49
2003,102,2,1900,231.31,53.52
2003,103,1,1900,133.27,41.28
2003,103,2,1899,117.41,28.66
2003,104,1,1899,65.92,21.71
2003,104,2,1898,58.03,14.95
2003,105,1,1898,33.66,11.13
2003,105,2,1897,33.3,9.07
2003,106,1,1897,18.31,6.64
2003,106,2,1896,17.4,5
2003,107,1,1896,8.89,3.6
2003,107,2,1895,7.89,2.51
2003,108,1,1895,3.77,1.78
2003,108,2,1894,3.39,1.23
2003,109,1,1894,1.43,0.86
2003,109,2,1893,1.29,0.6
2003,110,1,1893,0.35,0.41
2003,110,2,1892,0.29,0.29
2003,111,1,1892,0,0
2003,111,2,1891,0,0
2003,112,1,1891,0,0
2003,112,2,1890,0,0
2003,113,1,1890,0,0
2003,113,2,1889,0,0
2003,114,1,1889,0,0
2003,114,2,1888,0,0
2003,115,1,1888,0,0
2003,115,2,1887,0,0
2003,116,1,1887,0,0
2003,116,2,1886,0,0
2003,117,1,1886,0,0
2003,117,2,1885,0,0
2003,118,1,1885,0,0
2003,118,2,1884,0,0
2003,119,1,1884,0,0
2003,119,2,1883,0,0
2003,120,1,1883,0,0
2003,120,2,1882,0,0
2003,121,1,1882,0,0
2003,121,2,1881,0,0
2003,122,1,1881,0,0
2003,122,2,1880,0,0
2003,123,1,1880,0,0
2003,123,2,1879,0,0
2003,124,1,1879,0,0
2003,124,2,1878,0,0
2003,125,1,1878,0,0
2003,125,2,1877,0,0
2003,126,1,1877,0,0
2003,126,2,1876,0,0
2003,127,1,1876,0,0
2003,127,2,1875,0,0
2003,128,1,1875,0,0
2003,128,2,1874,0,0
2003,129,1,1874,0,0
2003,129,2,1873,0,0
2003,130,1,1873,0,0
2003,130,2,1872,0,0
2004,0,1,2004,357655,3999
2004,0,2,2003,334662,657
2004,1,1,2003,332975,185
2004,1,2,2002,332075,130
2004,2,1,2002,329243,108
2004,2,2,2001,326620,79
2004,3,1,2001,329888.05,69
2004,3,2,2000,333288.11,53
2004,4,1,2000,333271.59,62
2004,4,2,1999,333357.06,49
2004,5,1,1999,334692.54,50
2004,5,2,1998,336118.01,41
2004,6,1,1998,337516.73,36
2004,6,2,1997,338985.46,29
2004,7,1,1997,339229.03,37
2004,7,2,1996,339532.6,31
2004,8,1,1996,339609.71,35
2004,8,2,1995,339746.83,29
2004,9,1,1995,340176.08,36
2004,9,2,1994,340666.34,32
2004,10,1,1994,340380.32,40
2004,10,2,1993,340162.3,36
2004,11,1,1993,339875.11,40
2004,11,2,1992,339658.92,35
2004,12,1,1992,339226.53,39
2004,12,2,1991,338864.14,35
2004,13,1,1991,338282.09,40
2004,13,2,1990,337771.03,36
2004,14,1,1990,337076.32,50
2004,14,2,1989,336463.6,46
2004,15,1,1989,334833.88,70
2004,15,2,1988,333314.17,64
2004,16,1,1988,331447.96,65
2004,16,2,1987,329704.76,59
2004,17,1,1987,327748.63,72
2004,17,2,1986,325918.5,67
2004,18,1,1986,323707.33,69
2004,18,2,1985,321628.16,65
2004,19,1,1985,319935.13,74
2004,19,2,1984,318376.1,69
2004,20,1,1984,318528.77,62
2004,20,2,1983,318809.44,59
2004,21,1,1983,320695.48,75
2004,21,2,1982,322712.52,72
2004,22,1,1982,325029.18,76
2004,22,2,1981,327490.83,73
2004,23,1,1981,329694.75,97
2004,23,2,1980,332062.67,91
2004,24,1,1980,333268.84,78
2004,24,2,1979,334640,74
2004,25,1,1979,332951.21,96
2004,25,2,1978,331425.43,89
2004,26,1,1978,326713.09,87
2004,26,2,1977,322171.75,82
2004,27,1,1977,316331.13,83
2004,27,2,1976,310648.51,76
2004,28,1,1976,304810.88,92
2004,28,2,1975,299134.25,85
2004,29,1,1975,293409.58,108
2004,29,2,1974,287868.91,99
2004,30,1,1974,282820.07,104
2004,30,2,1973,277966.24,96
2004,31,1,1973,273781.57,102
2004,31,2,1972,269787.9,95
2004,32,1,1972,265918.58,114
2004,32,2,1971,262250.25,106
2004,33,1,1971,258256.68,128
2004,33,2,1970,254488.1,119
2004,34,1,1970,250824.37,104
2004,34,2,1969,247376.65,97
2004,35,1,1969,244641.13,133
2004,35,2,1968,242126.62,124
2004,36,1,1968,240365.47,129
2004,36,2,1967,238849.33,121
2004,37,1,1967,237542.33,140
2004,37,2,1966,236487.34,131
2004,38,1,1966,235293.28,151
2004,38,2,1965,234371.22,141
2004,39,1,1965,233286.27,162
2004,39,2,1964,232493.31,151
2004,40,1,1964,231392.45,188
2004,40,2,1963,230617.59,175
2004,41,1,1963,229476.75,198
2004,41,2,1962,228694.91,184
2004,42,1,1962,227580.3,204
2004,42,2,1961,226839.68,190
2004,43,1,1961,225775.81,222
2004,43,2,1960,225109.93,208
2004,44,1,1960,224000.98,228
2004,44,2,1959,223313.04,213
2004,45,1,1959,222111.05,259
2004,45,2,1958,221365.06,243
2004,46,1,1958,220021.18,274
2004,46,2,1957,219180.31,260
2004,47,1,1957,217753.24,296
2004,47,2,1956,216867.18,281
2004,48,1,1956,215352.29,333
2004,48,2,1955,214437.4,319
2004,49,1,1955,212688.67,342
2004,49,2,1954,211586.94,328
2004,50,1,1954,209462.56,379
2004,50,2,1953,208031.17,365
2004,51,1,1953,205523.58,396
2004,51,2,1952,203761.98,381
2004,52,1,1952,201018.08,450
2004,52,2,1951,199086.18,431
2004,53,1,1951,196259.05,464
2004,53,2,1950,194306.93,444
2004,54,1,1950,191382.47,520
2004,54,2,1949,189397.02,495
2004,55,1,1949,186316.88,562
2004,55,2,1948,184265.74,534
2004,56,1,1948,181052.11,550
2004,56,2,1947,178890.48,518
2004,57,1,1947,175665.68,567
2004,57,2,1946,173490.88,532
2004,58,1,1946,170188.2,592
2004,58,2,1945,167971.51,554
2004,59,1,1945,164736.85,625
2004,59,2,1944,162640.18,584
2004,60,1,1944,159666.64,677
2004,60,2,1943,157909.09,632
2004,61,1,1943,155195.99,679
2004,61,2,1942,153746.89,632
2004,62,1,1942,151130.83,734
2004,62,2,1941,149827.77,681
2004,63,1,1941,147118.41,746
2004,63,2,1940,145782.05,692
2004,64,1,1940,143185.21,847
2004,64,2,1939,142065.37,785
2004,65,1,1939,139712.85,857
2004,65,2,1938,138938.33,793
2004,66,1,1938,136771.86,882
2004,66,2,1937,136213.39,815
2004,67,1,1937,134090.41,954
2004,67,2,1936,133663.42,881
2004,68,1,1936,131422.16,990
2004,68,2,1935,130974.9,913
2004,69,1,1935,128706.06,1126
2004,69,2,1934,128388.22,1038
2004,70,1,1934,125923.79,1214
2004,70,2,1933,125615.37,1118
2004,71,1,1933,123031.86,1240
2004,71,2,1932,122706.36,1140
2004,72,1,1932,119960.13,1404
2004,72,2,1931,119641.9,1288
2004,73,1,1931,116572.24,1456
2004,73,2,1930,116124.58,1334
2004,74,1,1930,112826.14,1695
2004,74,2,1929,112410.7,1549
2004,75,1,1929,108746.56,1758
2004,75,2,1928,108233.42,1602
2004,76,1,1928,104259.19,1841
2004,76,2,1927,103560.96,1674
2004,77,1,1927,99274.14,1952
2004,77,2,1926,98430.32,1769
2004,78,1,1926,93700.35,2024
2004,78,2,1925,92565.39,1826
2004,79,1,1925,87307.02,2172
2004,79,2,1924,85821.65,1947
2004,80,1,1924,73922.49,2409
2004,80,2,1923,66115.33,2145
2004,81,1,1923,62283.87,2342
2004,81,2,1922,62666.41,2069
2004,82,1,1922,58204.9,2467
2004,82,2,1921,57979.4,2167
2004,83,1,1921,53426.77,2440
2004,83,2,1920,53169.15,2128
2004,84,1,1920,47972.49,2502
2004,84,2,1919,47069.84,2166
2004,85,1,1919,41842.88,2335
2004,85,2,1918,40781.93,2000
2004,86,1,1918,36464.26,2316
2004,86,2,1917,36106.59,1960
2004,87,1,1917,32331.42,2264
2004,87,2,1916,32408.25,1892
2004,88,1,1916,28838.47,2325
2004,88,2,1915,29077.69,1917
2004,89,1,1915,25368.39,2237
2004,89,2,1914,25393.09,1817
2004,90,1,1914,21582.44,2093
2004,90,2,1913,21264.79,1676
2004,91,1,1913,17611.94,1880
2004,91,2,1912,17120.1,1485
2004,92,1,1912,13834.48,1630
2004,92,2,1911,13303.86,1270
2004,93,1,1911,10548.4,1412
2004,93,2,1910,10147.95,1085
2004,94,1,1910,7813.66,1140
2004,94,2,1909,7429.36,865
2004,95,1,1909,5562.54,909
2004,95,2,1908,5240.71,680
2004,96,1,1908,3909.54,653
2004,96,2,1907,3738.37,480
2004,97,1,1907,2693.87,540
2004,97,2,1906,2520.37,391
2004,98,1,1906,1759.29,355
2004,98,2,1905,1643.2,254
2004,99,1,1905,1143.29,288
2004,99,2,1904,1100.38,203
2004,100,1,1904,719.69,162.63
2004,100,2,1903,672.61,130.62
2004,101,1,1903,427.09,104.53
2004,101,2,1902,393.08,80.89
2004,102,1,1902,244.37,63.54
2004,102,2,1901,225.53,48.98
2004,103,1,1901,140.9,37.77
2004,103,2,1900,136.51,31.25
2004,104,1,1900,78.08,23.67
2004,104,2,1899,67.05,16.14
2004,105,1,1899,37.37,12.01
2004,105,2,1898,31.96,8.12
2004,106,1,1898,18.34,5.94
2004,106,2,1897,17.6,4.76
2004,107,1,1897,9.54,3.43
2004,107,2,1896,8.79,2.54
2004,108,1,1896,4.3,1.8
2004,108,2,1895,3.6,1.24
2004,109,1,1895,1.54,0.86
2004,109,2,1894,1.31,0.59
2004,110,1,1894,0.36,0.41
2004,110,2,1893,0.28,0.28
2004,111,1,1893,0,0
2004,111,2,1892,0,0
2004,112,1,1892,0,0
2004,112,2,1891,0,0
2004,113,1,1891,0,0
2004,113,2,1890,0,0
2004,114,1,1890,0,0
2004,114,2,1889,0,0
2004,115,1,1889,0,0
2004,115,2,1888,0,0
2004,116,1,1888,0,0
2004,116,2,1887,0,0
2004,117,1,1887,0,0
2004,117,2,1886,0,0
2004,118,1,1886,0,0
2004,118,2,1885,0,0
2004,119,1,1885,0,0
2004,119,2,1884,0,0
2004,120,1,1884,0,0
2004,120,2,1883,0,0
2004,121,1,1883,0,0
2004,121,2,1882,0,0
2004,122,1,1882,0,0
2004,122,2,1881,0,0
2004,123,1,1881,0,0
2004,123,2,1880,0,0
2004,124,1,1880,0,0
2004,124,2,1879,0,0
2004,125,1,1879,0,0
2004,125,2,1878,0,0
2004,126,1,1878,0,0
2004,126,2,1877,0,0
2004,127,1,1877,0,0
2004,127,2,1876,0,0
2004,128,1,1876,0,0
2004,128,2,1875,0,0
2004,129,1,1875,0,0
2004,129,2,1874,0,0
2004,130,1,1874,0,0
2004,130,2,1873,0,0
2005,0,1,2005,345977,3512
2005,0,2,2004,353656,577
2005,1,1,2004,343386,180
2005,1,2,2003,333820,127
2005,2,1,2003,332725,108
2005,2,2,2002,331837,80
2005,3,1,2002,329088,70
2005,3,2,2001,326472,53
2005,4,1,2001,329771.55,62
2005,4,2,2000,333173.11,49
2005,5,1,2000,333168.09,56
2005,5,2,1999,333258.06,46
2005,6,1,1999,334610.54,38
2005,6,2,1998,336041.01,32
2005,7,1,1998,337449.23,35
2005,7,2,1997,338919.46,30
2005,8,1,1997,339163.03,35
2005,8,2,1996,339466.6,30
2005,9,1,1996,339544.21,34
2005,9,2,1995,339681.83,30
2005,10,1,1995,340103.58,43
2005,10,2,1994,340594.34,39
2005,11,1,1994,340305.82,34
2005,11,2,1993,340086.3,30
2005,12,1,1993,339803.11,39
2005,12,2,1992,339584.92,35
2005,13,1,1992,339147.03,49
2005,13,2,1991,338789.14,45
2005,14,1,1991,338194.09,45
2005,14,2,1990,337685.03,41
2005,15,1,1990,336967.82,62
2005,15,2,1989,336347.6,56
2005,16,1,1989,334708.88,63
2005,16,2,1988,333185.17,59
2005,17,1,1988,331315.96,73
2005,17,2,1987,329573.76,68
2005,18,1,1987,327606.63,80
2005,18,2,1986,325782.5,75
2005,19,1,1986,323563.83,73
2005,19,2,1985,321489.16,69
2005,20,1,1985,319795.63,79
2005,20,2,1984,318245.1,74
2005,21,1,1984,318390.27,70
2005,21,2,1983,318675.44,66
2005,22,1,1983,320554.98,67
2005,22,2,1982,322564.52,64
2005,23,1,1982,324868.68,89
2005,23,2,1981,327320.83,84
2005,24,1,1981,329528.75,78
2005,24,2,1980,331893.67,73
2005,25,1,1980,333105.84,84
2005,25,2,1979,334470,79
2005,26,1,1979,332779.21,88
2005,26,2,1978,331249.43,82
2005,27,1,1978,326542.09,96
2005,27,2,1977,322006.75,90
2005,28,1,1977,316154.63,95
2005,28,2,1976,310480.51,88
2005,29,1,1976,304627.88,85
2005,29,2,1975,298941.25,78
2005,30,1,1975,293216.58,105
2005,30,2,1974,287665.91,96
2005,31,1,1974,282621.57,103
2005,31,2,1973,277768.24,95
2005,32,1,1973,273580.07,98
2005,32,2,1972,269578.9,92
2005,33,1,1972,265701.08,109
2005,33,2,1971,262016.25,101
2005,34,1,1971,258035.18,117
2005,34,2,1970,254265.1,110
2005,35,1,1970,250592.37,123
2005,35,2,1969,247146.65,117
2005,36,1,1969,244391.63,128
2005,36,2,1968,241873.62,120
2005,37,1,1968,240106.47,138
2005,37,2,1967,238588.33,129
2005,38,1,1967,237262.33,149
2005,38,2,1966,236205.34,140
2005,39,1,1966,234998.28,147
2005,39,2,1965,234068.22,137
2005,40,1,1965,232965.77,165
2005,40,2,1964,232154.31,154
2005,41,1,1964,231033.45,190
2005,41,2,1963,230244.59,178
2005,42,1,1963,229088.75,210
2005,42,2,1962,228306.91,196
2005,43,1,1962,227167.8,218
2005,43,2,1961,226427.68,203
2005,44,1,1961,225334.81,244
2005,44,2,1960,224673.93,229
2005,45,1,1960,223517.48,268
2005,45,2,1959,222841.04,251
2005,46,1,1959,221591.05,271
2005,46,2,1958,220848.06,256
2005,47,1,1958,219472.68,285
2005,47,2,1957,218624.31,271
2005,48,1,1957,217139.24,343
2005,48,2,1956,216253.18,328
2005,49,1,1956,214684.79,346
2005,49,2,1955,213776.4,332
2005,50,1,1955,211969.67,401
2005,50,2,1954,210879.94,385
2005,51,1,1954,208693.06,394
2005,51,2,1953,207270.17,379
2005,52,1,1953,204711.08,417
2005,52,2,1952,202930.98,400
2005,53,1,1952,200138.58,465
2005,53,2,1951,198191.18,445
2005,54,1,1951,195309.05,494
2005,54,2,1950,193342.93,471
2005,55,1,1950,190364.47,509
2005,55,2,1949,188340.02,483
2005,56,1,1949,185270.38,528
2005,56,2,1948,183181.74,498
2005,57,1,1948,179978.11,567
2005,57,2,1947,177805.48,533
2005,58,1,1947,174537.68,602
2005,58,2,1946,172366.88,564
2005,59,1,1946,169000.2,636
2005,59,2,1945,166792.51,595
2005,60,1,1945,163459.85,704
2005,60,2,1944,161379.18,657
2005,61,1,1944,158336.64,694
2005,61,2,1943,156598.09,647
2005,62,1,1943,153818.99,748
2005,62,2,1942,152380.89,694
2005,63,1,1942,149691.33,761
2005,63,2,1941,148400.77,705
2005,64,1,1941,145614.91,766
2005,64,2,1940,144243.05,709
2005,65,1,1940,141569.21,886
2005,65,2,1939,140423.37,819
2005,66,1,1939,138033.85,866
2005,66,2,1938,137263.33,800
2005,67,1,1938,135006.36,968
2005,67,2,1937,134444.39,895
2005,68,1,1937,132200.41,1019
2005,68,2,1936,131792.42,941
2005,69,1,1936,129418.16,1030
2005,69,2,1935,128935.9,951
2005,70,1,1935,126513.06,1188
2005,70,2,1934,126136.22,1095
2005,71,1,1934,123594.29,1206
2005,71,2,1933,123257.37,1110
2005,72,1,1933,120538.36,1342
2005,72,2,1932,120162.36,1233
2005,73,1,1932,117249.13,1451
2005,73,2,1931,116897.9,1329
2005,74,1,1931,113599.74,1603
2005,74,2,1930,113095.58,1465
2005,75,1,1930,109543.64,1807
2005,75,2,1929,109103.7,1647
2005,76,1,1929,105284.56,1847
2005,76,2,1928,104790.42,1678
2005,77,1,1928,100620.69,1992
2005,77,2,1927,99934.96,1806
2005,78,1,1927,95435.14,2101
2005,78,2,1926,94637.32,1896
2005,79,1,1926,89704.35,2118
